"","DateCollection","Source","HOSP"
"2222","2018-05-29","Environmental","All ICUs"
"2223","2018-05-29","Environmental","All ICUs"
"2224","2018-05-29","Environmental","All ICUs"
"2225","2018-05-29","Environmental","All ICUs"
"2226","2018-05-29","Environmental","All ICUs"
"2227","2018-05-29","Environmental","All ICUs"
"2228","2018-05-29","Environmental","All ICUs"
"2229","2018-05-29","Environmental","All ICUs"
"2230","2018-05-29","Environmental","All ICUs"
"2231","2018-05-29","Environmental","All ICUs"
"2232","2018-05-29","Environmental","All ICUs"
"2233","2018-05-29","Environmental","All ICUs"
"2234","2018-05-29","Environmental","All ICUs"
"2235","2018-05-29","Environmental","All ICUs"
"2236","2018-05-29","Environmental","All ICUs"
"2237","2018-05-29","Environmental","All ICUs"
"2238","2018-05-29","Environmental","All ICUs"
"2239","2018-05-29","Environmental","All ICUs"
"2240","2018-05-29","Environmental","All ICUs"
"2241","2018-05-29","Environmental","All ICUs"
"2242","2018-06-05","Environmental","All ICUs"
"2243","2018-06-05","Environmental","All ICUs"
"2244","2018-06-05","Environmental","All ICUs"
"2245","2018-06-05","Environmental","All ICUs"
"2246","2018-06-05","Environmental","All ICUs"
"2247","2018-06-05","Environmental","All ICUs"
"2248","2018-06-05","Environmental","All ICUs"
"2249","2018-06-05","Environmental","All ICUs"
"2250","2018-06-05","Environmental","All ICUs"
"2251","2018-06-05","Environmental","All ICUs"
"2252","2018-06-05","Environmental","All ICUs"
"2253","2018-06-05","Environmental","All ICUs"
"2254","2018-06-05","Environmental","All ICUs"
"2255","2018-06-05","Environmental","All ICUs"
"2256","2018-06-05","Environmental","All ICUs"
"2257","2018-06-05","Environmental","All ICUs"
"2258","2018-06-05","Environmental","All ICUs"
"2259","2018-06-05","Environmental","All ICUs"
"2260","2018-06-05","Environmental","All ICUs"
"2261","2018-06-05","Environmental","All ICUs"
"2262","2018-06-05","Environmental","All ICUs"
"2263","2018-06-05","Environmental","All ICUs"
"2264","2018-06-05","Environmental","All ICUs"
"2265","2018-06-05","Environmental","All ICUs"
"2266","2018-06-05","Environmental","All ICUs"
"2267","2018-06-05","Environmental","All ICUs"
"2268","2018-06-05","Environmental","All ICUs"
"2269","2018-06-05","Environmental","All ICUs"
"2270","2018-06-05","Environmental","All ICUs"
"2271","2018-06-05","Environmental","All ICUs"
"2272","2018-06-05","Environmental","All ICUs"
"2273","2018-06-05","Environmental","All ICUs"
"2274","2018-06-05","Environmental","All ICUs"
"2275","2018-06-05","Environmental","All ICUs"
"2276","2018-06-05","Environmental","All ICUs"
"2277","2018-06-05","Environmental","All ICUs"
"2278","2018-06-05","Environmental","All ICUs"
"2279","2018-06-05","Environmental","All ICUs"
"2280","2018-06-05","Environmental","All ICUs"
"2281","2018-06-05","Environmental","All ICUs"
"2282","2018-06-05","Environmental","All ICUs"
"2283","2018-06-05","Environmental","All ICUs"
"2284","2018-06-05","Environmental","All ICUs"
"2285","2018-06-05","Environmental","All ICUs"
"2286","2018-06-05","Environmental","All ICUs"
"2287","2018-06-05","Environmental","All ICUs"
"2288","2018-06-05","Environmental","All ICUs"
"2289","2018-06-05","Environmental","All ICUs"
"2290","2018-06-05","Environmental","All ICUs"
"2291","2018-06-05","Environmental","All ICUs"
"2292","2018-06-05","Environmental","All ICUs"
"2293","2018-06-05","Environmental","All ICUs"
"2294","2018-06-06","Environmental","All ICUs"
"2295","2018-06-06","Environmental","All ICUs"
"2296","2018-06-06","Environmental","All ICUs"
"2297","2018-06-06","Environmental","All ICUs"
"2298","2018-06-06","Environmental","All ICUs"
"2299","2018-06-06","Environmental","All ICUs"
"2300","2018-06-06","Environmental","All ICUs"
"2301","2018-06-06","Environmental","All ICUs"
"2302","2018-06-06","Environmental","All ICUs"
"2303","2018-06-06","Environmental","All ICUs"
"2304","2018-06-06","Environmental","All ICUs"
"2305","2018-06-06","Environmental","All ICUs"
"2306","2018-06-06","Environmental","All ICUs"
"2307","2018-06-06","Environmental","All ICUs"
"2308","2018-06-06","Environmental","All ICUs"
"2309","2018-06-06","Environmental","All ICUs"
"2310","2018-06-06","Environmental","All ICUs"
"2311","2018-06-06","Environmental","All ICUs"
"2312","2018-06-06","Environmental","All ICUs"
"2313","2018-06-06","Environmental","All ICUs"
"2314","2018-06-06","Environmental","All ICUs"
"2315","2018-06-06","Environmental","All ICUs"
"2316","2018-06-06","Environmental","All ICUs"
"2317","2018-06-06","Environmental","All ICUs"
"2318","2018-06-06","Environmental","All ICUs"
"2319","2018-06-06","Environmental","All ICUs"
"2320","2018-06-06","Environmental","All ICUs"
"2321","2018-06-06","Environmental","All ICUs"
"2322","2018-06-06","Environmental","All ICUs"
"2323","2018-06-06","Environmental","All ICUs"
"2324","2018-06-06","Environmental","All ICUs"
"2325","2018-06-06","Environmental","All ICUs"
"2326","2018-06-06","Environmental","All ICUs"
"2327","2018-06-06","Environmental","All ICUs"
"2328","2018-06-06","Environmental","All ICUs"
"2329","2018-06-06","Environmental","All ICUs"
"2330","2018-06-06","Environmental","All ICUs"
"2331","2018-06-06","Environmental","All ICUs"
"2332","2018-06-06","Environmental","All ICUs"
"2333","2018-06-06","Environmental","All ICUs"
"2334","2018-06-06","Environmental","All ICUs"
"2335","2018-06-06","Environmental","All ICUs"
"2336","2018-06-06","Environmental","All ICUs"
"2337","2018-06-06","Environmental","All ICUs"
"2338","2018-06-06","Environmental","All ICUs"
"2339","2018-06-06","Environmental","All ICUs"
"2340","2018-06-06","Environmental","All ICUs"
"2341","2018-06-11","Environmental","All ICUs"
"2342","2018-06-11","Environmental","All ICUs"
"2343","2018-06-11","Environmental","All ICUs"
"2344","2018-06-11","Environmental","All ICUs"
"2345","2018-06-11","Environmental","All ICUs"
"2346","2018-06-11","Environmental","All ICUs"
"2347","2018-06-11","Environmental","All ICUs"
"2348","2018-06-11","Environmental","All ICUs"
"2349","2018-06-11","Environmental","All ICUs"
"2350","2018-06-11","Environmental","All ICUs"
"2351","2018-06-11","Environmental","All ICUs"
"2352","2018-06-11","Environmental","All ICUs"
"2353","2018-06-11","Environmental","All ICUs"
"2354","2018-06-11","Environmental","All ICUs"
"2355","2018-06-11","Environmental","All ICUs"
"2356","2018-06-11","Environmental","All ICUs"
"2357","2018-06-13","Environmental","All ICUs"
"2358","2018-06-13","Environmental","All ICUs"
"2359","2018-06-13","Environmental","All ICUs"
"2360","2018-06-13","Environmental","All ICUs"
"2361","2018-06-13","Environmental","All ICUs"
"2362","2018-06-13","Environmental","All ICUs"
"2363","2018-06-13","Environmental","All ICUs"
"2364","2018-06-13","Environmental","All ICUs"
"2365","2018-06-13","Environmental","All ICUs"
"2366","2018-06-13","Environmental","All ICUs"
"2367","2018-06-13","Environmental","All ICUs"
"2368","2018-06-13","Environmental","All ICUs"
"2369","2018-06-13","Environmental","All ICUs"
"2370","2018-06-13","Environmental","All ICUs"
"2371","2018-06-13","Environmental","All ICUs"
"2372","2018-06-13","Environmental","All ICUs"
"2373","2018-06-13","Environmental","All ICUs"
"2374","2018-06-13","Environmental","All ICUs"
"2375","2018-06-13","Environmental","All ICUs"
"2376","2018-06-13","Environmental","All ICUs"
"2377","2018-06-13","Environmental","All ICUs"
"2378","2018-06-13","Environmental","All ICUs"
"2379","2018-06-13","Environmental","All ICUs"
"2380","2018-06-13","Environmental","All ICUs"
"2381","2018-06-13","Environmental","All ICUs"
"2382","2018-06-19","Environmental","All ICUs"
"2383","2018-06-19","Environmental","All ICUs"
"2384","2018-06-19","Environmental","All ICUs"
"2385","2018-06-19","Environmental","All ICUs"
"2386","2018-06-19","Environmental","All ICUs"
"2387","2018-06-19","Environmental","All ICUs"
"2388","2018-06-19","Environmental","All ICUs"
"2389","2018-06-19","Environmental","All ICUs"
"2390","2018-06-19","Environmental","All ICUs"
"2391","2018-06-19","Environmental","All ICUs"
"2392","2018-06-19","Environmental","All ICUs"
"2393","2018-06-19","Environmental","All ICUs"
"2394","2018-06-19","Environmental","All ICUs"
"2395","2018-06-19","Environmental","All ICUs"
"2396","2018-06-19","Environmental","All ICUs"
"2397","2018-06-19","Environmental","All ICUs"
"2398","2018-06-19","Environmental","All ICUs"
"2399","2018-06-19","Environmental","All ICUs"
"2400","2018-06-13","Environmental","All ICUs"
"2401","2018-06-13","Environmental","All ICUs"
"2402","2018-06-13","Environmental","All ICUs"
"2403","2018-06-20","Environmental","All ICUs"
"2404","2018-06-20","Environmental","All ICUs"
"2405","2018-06-20","Environmental","All ICUs"
"2406","2018-06-20","Environmental","All ICUs"
"2407","2018-06-20","Environmental","All ICUs"
"2408","2018-06-20","Environmental","All ICUs"
"2409","2018-06-20","Environmental","All ICUs"
"2410","2018-06-20","Environmental","All ICUs"
"2411","2018-06-20","Environmental","All ICUs"
"2412","2018-06-20","Environmental","All ICUs"
"2413","2018-06-20","Environmental","All ICUs"
"2414","2018-06-20","Environmental","All ICUs"
"2415","2018-06-20","Environmental","All ICUs"
"2416","2018-06-20","Environmental","All ICUs"
"2417","2018-06-20","Environmental","All ICUs"
"2418","2018-06-20","Environmental","All ICUs"
"2419","2018-06-20","Environmental","All ICUs"
"2420","2018-06-20","Environmental","All ICUs"
"2421","2018-06-20","Environmental","All ICUs"
"2422","2018-06-20","Environmental","All ICUs"
"2423","2018-06-20","Environmental","All ICUs"
"2424","2018-06-20","Environmental","All ICUs"
"2425","2018-06-20","Environmental","All ICUs"
"2426","2018-06-20","Environmental","All ICUs"
"2427","2018-06-20","Environmental","All ICUs"
"2428","2018-06-20","Environmental","All ICUs"
"2429","2018-06-20","Environmental","All ICUs"
"2430","2018-06-20","Environmental","All ICUs"
"2431","2018-06-20","Environmental","All ICUs"
"2432","2018-06-20","Environmental","All ICUs"
"2433","2018-06-20","Environmental","All ICUs"
"2434","2018-06-20","Environmental","All ICUs"
"2435","2018-06-20","Environmental","All ICUs"
"2436","2018-06-20","Environmental","All ICUs"
"2437","2018-06-20","Environmental","All ICUs"
"2438","2018-06-20","Environmental","All ICUs"
"2439","2018-07-10","Environmental","All ICUs"
"2440","2018-07-10","Environmental","All ICUs"
"2441","2018-07-10","Environmental","All ICUs"
"2442","2018-07-10","Environmental","All ICUs"
"2443","2018-07-10","Environmental","All ICUs"
"2444","2018-07-10","Environmental","All ICUs"
"2445","2018-07-10","Environmental","All ICUs"
"2446","2018-07-10","Environmental","All ICUs"
"2447","2018-07-10","Environmental","All ICUs"
"2448","2018-07-10","Environmental","All ICUs"
"2449","2018-07-10","Environmental","All ICUs"
"2450","2018-07-10","Environmental","All ICUs"
"2451","2018-07-10","Environmental","All ICUs"
"2452","2018-07-10","Environmental","All ICUs"
"2453","2018-07-10","Environmental","All ICUs"
"2454","2018-07-10","Environmental","All ICUs"
"2455","2018-07-10","Environmental","All ICUs"
"2456","2018-07-10","Environmental","All ICUs"
"2457","2018-07-10","Environmental","All ICUs"
"2458","2018-07-10","Environmental","All ICUs"
"2459","2018-07-10","Environmental","All ICUs"
"2460","2018-07-10","Environmental","All ICUs"
"2461","2018-07-10","Environmental","All ICUs"
"2462","2018-07-10","Environmental","All ICUs"
"2463","2018-07-10","Environmental","All ICUs"
"2464","2018-07-10","Environmental","All ICUs"
"2465","2018-07-10","Environmental","All ICUs"
"2466","2018-07-10","Environmental","All ICUs"
"2467","2018-07-10","Environmental","All ICUs"
"2468","2018-07-10","Environmental","All ICUs"
"2469","2018-07-10","Environmental","All ICUs"
"2470","2018-07-10","Environmental","All ICUs"
"2471","2018-07-10","Environmental","All ICUs"
"2472","2018-07-10","Environmental","All ICUs"
"2473","2018-07-10","Environmental","All ICUs"
"2474","2018-07-10","Environmental","All ICUs"
"2475","2018-07-10","Environmental","All ICUs"
"2476","2018-07-10","Environmental","All ICUs"
"2477","2018-07-10","Environmental","All ICUs"
"2478","2018-07-10","Environmental","All ICUs"
"2479","2018-07-10","Environmental","All ICUs"
"2480","2018-07-10","Environmental","All ICUs"
"2481","2018-07-10","Environmental","All ICUs"
"2482","2018-07-10","Environmental","All ICUs"
"2483","2018-07-10","Environmental","All ICUs"
"2484","2018-07-10","Environmental","All ICUs"
"2485","2018-07-10","Environmental","All ICUs"
"2486","2018-07-10","Environmental","All ICUs"
"2487","2018-07-10","Environmental","All ICUs"
"2488","2018-07-10","Environmental","All ICUs"
"2489","2018-07-10","Environmental","All ICUs"
"2490","2018-07-10","Environmental","All ICUs"
"2491","2018-07-10","Environmental","All ICUs"
"2492","2018-07-10","Environmental","All ICUs"
"2493","2018-07-10","Environmental","All ICUs"
"2494","2018-07-10","Environmental","All ICUs"
"2495","2018-07-10","Environmental","All ICUs"
"2496","2018-07-10","Environmental","All ICUs"
"2497","2018-07-10","Environmental","All ICUs"
"2498","2018-07-10","Environmental","All ICUs"
"2499","2018-07-10","Environmental","All ICUs"
"2500","2018-07-10","Environmental","All ICUs"
"2501","2018-07-10","Environmental","All ICUs"
"2502","2018-07-10","Environmental","All ICUs"
"2503","2018-07-10","Environmental","All ICUs"
"2504","2018-07-10","Environmental","All ICUs"
"2505","2018-07-11","Environmental","All ICUs"
"2506","2018-07-11","Environmental","All ICUs"
"2507","2018-07-11","Environmental","All ICUs"
"2508","2018-07-11","Environmental","All ICUs"
"2509","2018-07-11","Environmental","All ICUs"
"2510","2018-07-11","Environmental","All ICUs"
"2511","2018-07-11","Environmental","All ICUs"
"2512","2018-07-11","Environmental","All ICUs"
"2513","2018-07-11","Environmental","All ICUs"
"2514","2018-07-11","Environmental","All ICUs"
"2515","2018-07-11","Environmental","All ICUs"
"2516","2018-07-11","Environmental","All ICUs"
"2517","2018-07-11","Environmental","All ICUs"
"2518","2018-07-11","Environmental","All ICUs"
"2519","2018-07-11","Environmental","All ICUs"
"2520","2018-07-11","Environmental","All ICUs"
"2521","2018-07-11","Environmental","All ICUs"
"2522","2018-07-11","Environmental","All ICUs"
"2523","2018-07-11","Environmental","All ICUs"
"2524","2018-07-11","Environmental","All ICUs"
"2525","2018-07-11","Environmental","All ICUs"
"2526","2018-07-11","Environmental","All ICUs"
"2527","2018-07-10","Environmental","All ICUs"
"2528","2018-07-10","Environmental","All ICUs"
"2529","2018-07-10","Environmental","All ICUs"
"2530","2018-07-11","Environmental","All ICUs"
"2531","2018-07-11","Environmental","All ICUs"
"2532","2018-07-11","Environmental","All ICUs"
"2533","2018-07-11","Environmental","All ICUs"
"2534","2018-07-11","Environmental","All ICUs"
"2535","2018-07-11","Environmental","All ICUs"
"2536","2018-07-11","Environmental","All ICUs"
"2537","2018-07-11","Environmental","All ICUs"
"2538","2018-07-11","Environmental","All ICUs"
"2539","2018-07-11","Environmental","All ICUs"
"2540","2018-07-11","Environmental","All ICUs"
"2541","2018-07-11","Environmental","All ICUs"
"2542","2018-07-11","Environmental","All ICUs"
"2543","2018-07-11","Environmental","All ICUs"
"2544","2018-07-11","Environmental","All ICUs"
"2545","2018-07-11","Environmental","All ICUs"
"2546","2018-07-11","Environmental","All ICUs"
"2547","2018-07-11","Environmental","All ICUs"
"2548","2018-07-11","Environmental","All ICUs"
"2549","2018-07-11","Environmental","All ICUs"
"2550","2018-07-11","Environmental","All ICUs"
"2551","2018-07-11","Environmental","All ICUs"
"2552","2018-07-11","Environmental","All ICUs"
"2553","2018-07-11","Environmental","All ICUs"
"2554","2018-07-11","Environmental","All ICUs"
"2555","2018-07-11","Environmental","All ICUs"
"2556","2018-07-11","Environmental","All ICUs"
"2557","2018-07-11","Environmental","All ICUs"
"2558","2018-07-11","Environmental","All ICUs"
"2559","2018-07-11","Environmental","All ICUs"
"2560","2018-07-11","Environmental","All ICUs"
"2561","2018-07-11","Environmental","All ICUs"
"2562","2018-07-11","Environmental","All ICUs"
"2563","2018-07-11","Environmental","All ICUs"
"2564","2018-07-11","Environmental","All ICUs"
"2565","2018-07-11","Environmental","All ICUs"
"2566","2018-07-11","Environmental","All ICUs"
"2567","2018-07-11","Environmental","All ICUs"
"2568","2018-07-11","Environmental","All ICUs"
"2569","2018-07-11","Environmental","All ICUs"
"2570","2018-07-10","Environmental","All ICUs"
"2571","2018-07-18","Environmental","All ICUs"
"2572","2018-07-18","Environmental","All ICUs"
"2573","2018-07-18","Environmental","All ICUs"
"2574","2018-07-18","Environmental","All ICUs"
"2575","2018-07-18","Environmental","All ICUs"
"2576","2018-07-18","Environmental","All ICUs"
"2577","2018-07-18","Environmental","All ICUs"
"2578","2018-07-18","Environmental","All ICUs"
"2579","2018-07-18","Environmental","All ICUs"
"2580","2018-07-18","Environmental","All ICUs"
"2581","2018-07-18","Environmental","All ICUs"
"2582","2018-07-18","Environmental","All ICUs"
"2583","2018-07-18","Environmental","All ICUs"
"2584","2018-07-18","Environmental","All ICUs"
"2585","2018-07-18","Environmental","All ICUs"
"2586","2018-07-18","Environmental","All ICUs"
"2587","2018-07-18","Environmental","All ICUs"
"2588","2018-07-18","Environmental","All ICUs"
"2589","2018-07-18","Environmental","All ICUs"
"2590","2018-07-18","Environmental","All ICUs"
"2591","2018-07-18","Environmental","All ICUs"
"2592","2018-07-18","Environmental","All ICUs"
"2593","2018-07-18","Environmental","All ICUs"
"2594","2018-07-18","Environmental","All ICUs"
"2595","2018-07-18","Environmental","All ICUs"
"2596","2018-07-18","Environmental","All ICUs"
"2597","2018-07-18","Environmental","All ICUs"
"2598","2018-07-18","Environmental","All ICUs"
"2599","2018-07-18","Environmental","All ICUs"
"2600","2018-07-18","Environmental","All ICUs"
"2601","2018-07-18","Environmental","All ICUs"
"2602","2018-07-18","Environmental","All ICUs"
"2603","2018-07-18","Environmental","All ICUs"
"2604","2018-07-18","Environmental","All ICUs"
"2605","2018-07-18","Environmental","All ICUs"
"2606","2018-07-18","Environmental","All ICUs"
"2607","2018-07-18","Environmental","All ICUs"
"2608","2018-07-18","Environmental","All ICUs"
"2609","2018-07-18","Environmental","All ICUs"
"2610","2018-07-18","Environmental","All ICUs"
"2611","2018-07-18","Environmental","All ICUs"
"2612","2018-07-18","Environmental","All ICUs"
"2613","2018-07-18","Environmental","All ICUs"
"2614","2018-07-18","Environmental","All ICUs"
"2615","2018-07-18","Environmental","All ICUs"
"2616","2018-07-18","Environmental","All ICUs"
"2617","2018-07-18","Environmental","All ICUs"
"2618","2018-07-18","Environmental","All ICUs"
"2619","2018-07-18","Environmental","All ICUs"
"2620","2018-07-18","Environmental","All ICUs"
"2621","2018-07-18","Environmental","All ICUs"
"2622","2018-07-18","Environmental","All ICUs"
"2623","2018-07-18","Environmental","All ICUs"
"2624","2018-07-18","Environmental","All ICUs"
"2625","2018-07-18","Environmental","All ICUs"
"2626","2018-07-18","Environmental","All ICUs"
"2627","2018-07-18","Environmental","All ICUs"
"2628","2018-07-18","Environmental","All ICUs"
"2629","2018-07-18","Environmental","All ICUs"
"2630","2018-07-18","Environmental","All ICUs"
"2631","2018-07-18","Environmental","All ICUs"
"2632","2018-07-18","Environmental","All ICUs"
"2633","2018-07-18","Environmental","All ICUs"
"2634","2018-07-18","Environmental","All ICUs"
"2635","2018-07-18","Environmental","All ICUs"
"2636","2018-07-18","Environmental","All ICUs"
"2637","2018-07-18","Environmental","All ICUs"
"2638","2018-07-18","Environmental","All ICUs"
"2639","2018-07-18","Environmental","All ICUs"
"2640","2018-10-30","Environmental","All ICUs"
"2641","2018-10-30","Environmental","All ICUs"
"2642","2018-10-30","Environmental","All ICUs"
"2643","2018-10-30","Environmental","All ICUs"
"2644","2018-10-30","Environmental","All ICUs"
"2645","2018-10-30","Environmental","All ICUs"
"2646","2018-10-30","Environmental","All ICUs"
"2647","2018-10-30","Environmental","All ICUs"
"2648","2018-10-30","Environmental","All ICUs"
"2649","2018-10-30","Environmental","All ICUs"
"2650","2018-10-30","Environmental","All ICUs"
"2651","2018-10-31","Environmental","All ICUs"
"2652","2018-10-31","Environmental","All ICUs"
"2653","2018-10-31","Environmental","All ICUs"
"2654","2018-10-31","Environmental","All ICUs"
"2655","2018-10-31","Environmental","All ICUs"
"2656","2018-10-31","Environmental","All ICUs"
"2657","2018-10-31","Environmental","All ICUs"
"2658","2018-10-31","Environmental","All ICUs"
"2659","2018-10-31","Environmental","All ICUs"
"2660","2018-10-31","Environmental","All ICUs"
"2661","2018-10-31","Environmental","All ICUs"
"2662","2018-10-31","Environmental","All ICUs"
"2663","2018-10-31","Environmental","All ICUs"
"2664","2018-10-31","Environmental","All ICUs"
"2665","2018-10-31","Environmental","All ICUs"
"2666","2018-10-31","Environmental","All ICUs"
"2667","2018-11-06","Environmental","All ICUs"
"2668","2018-11-06","Environmental","All ICUs"
"2669","2018-11-07","Environmental","All ICUs"
"2670","2018-11-07","Environmental","All ICUs"
"2671","2018-11-07","Environmental","All ICUs"
"2672","2018-11-07","Environmental","All ICUs"
"2673","2018-11-07","Environmental","All ICUs"
"2674","2018-11-13","Environmental","All ICUs"
"2675","2018-11-13","Environmental","All ICUs"
"2676","2018-11-13","Environmental","All ICUs"
"2677","2018-11-13","Environmental","All ICUs"
"2678","2018-11-13","Environmental","All ICUs"
"2679","2018-11-13","Environmental","All ICUs"
"2680","2018-11-13","Environmental","All ICUs"
"2681","2018-11-13","Environmental","All ICUs"
"2682","2018-11-13","Environmental","All ICUs"
"2683","2018-11-13","Environmental","All ICUs"
"2684","2018-11-13","Environmental","All ICUs"
"2685","2018-11-13","Environmental","All ICUs"
"2686","2018-11-13","Environmental","All ICUs"
"2687","2018-11-13","Environmental","All ICUs"
"2688","2018-11-13","Environmental","All ICUs"
"2689","2018-11-13","Environmental","All ICUs"
"2690","2018-11-13","Environmental","All ICUs"
"2691","2018-11-13","Environmental","All ICUs"
"2692","2018-11-13","Environmental","All ICUs"
"2693","2018-11-13","Environmental","All ICUs"
"2694","2018-11-13","Environmental","All ICUs"
"2695","2018-11-13","Environmental","All ICUs"
"2696","2018-11-13","Environmental","All ICUs"
"2697","2018-11-13","Environmental","All ICUs"
"2698","2018-11-13","Environmental","All ICUs"
"2699","2018-11-13","Environmental","All ICUs"
"2700","2018-11-13","Environmental","All ICUs"
"2701","2018-11-13","Environmental","All ICUs"
"2702","2018-11-13","Environmental","All ICUs"
"2703","2018-11-13","Environmental","All ICUs"
"2704","2018-11-13","Environmental","All ICUs"
"2705","2017-12-11","Environmental","All ICUs"
"2706","2017-12-11","Environmental","All ICUs"
"2707","2017-12-11","Environmental","All ICUs"
"2708","2018-11-19","Environmental","All ICUs"
"2709","2018-11-19","Environmental","All ICUs"
"2710","2018-11-19","Environmental","All ICUs"
"2711","2018-11-19","Environmental","All ICUs"
"2712","2018-11-19","Environmental","All ICUs"
"2713","2018-11-19","Environmental","All ICUs"
"2714","2018-11-19","Environmental","All ICUs"
"2715","2018-11-19","Environmental","All ICUs"
"2716","2018-11-19","Environmental","All ICUs"
"2717","2018-11-19","Environmental","All ICUs"
"2718","2018-11-19","Environmental","All ICUs"
"2719","2018-11-19","Environmental","All ICUs"
"2720","2018-11-19","Environmental","All ICUs"
"2721","2018-11-19","Environmental","All ICUs"
"2722","2018-11-19","Environmental","All ICUs"
"2723","2018-11-19","Environmental","All ICUs"
"2724","2018-11-19","Environmental","All ICUs"
"2725","2018-11-19","Environmental","All ICUs"
"2726","2018-11-19","Environmental","All ICUs"
"2727","2018-11-19","Environmental","All ICUs"
"2728","2018-11-19","Environmental","All ICUs"
"2729","2018-11-19","Environmental","All ICUs"
"2730","2018-11-19","Environmental","All ICUs"
"2731","2018-11-19","Environmental","All ICUs"
"2732","2018-11-19","Environmental","All ICUs"
"2733","2018-11-19","Environmental","All ICUs"
"2734","2018-11-19","Environmental","All ICUs"
"2735","2018-11-19","Environmental","All ICUs"
"2736","2018-11-19","Environmental","All ICUs"
"2737","2018-11-19","Environmental","All ICUs"
"2738","2018-11-19","Environmental","All ICUs"
"2739","2018-11-19","Environmental","All ICUs"
"2740","2018-11-19","Environmental","All ICUs"
"2741","2018-11-21","Environmental","All ICUs"
"2742","2018-11-21","Environmental","All ICUs"
"2743","2018-11-21","Environmental","All ICUs"
"2744","2018-11-21","Environmental","All ICUs"
"2745","2018-11-21","Environmental","All ICUs"
"2746","2018-11-21","Environmental","All ICUs"
"2747","2018-11-21","Environmental","All ICUs"
"2748","2018-11-21","Environmental","All ICUs"
"2749","2018-11-21","Environmental","All ICUs"
"2750","2018-11-21","Environmental","All ICUs"
"2751","2018-11-21","Environmental","All ICUs"
"2752","2018-11-21","Environmental","All ICUs"
"2753","2018-11-21","Environmental","All ICUs"
"2754","2018-11-21","Environmental","All ICUs"
"2755","2018-11-21","Environmental","All ICUs"
"2756","2018-11-21","Environmental","All ICUs"
"2757","2018-11-21","Environmental","All ICUs"
"2758","2018-11-21","Environmental","All ICUs"
"2759","2018-11-21","Environmental","All ICUs"
"2760","2018-11-21","Environmental","All ICUs"
"2761","2018-11-21","Environmental","All ICUs"
"2762","2018-11-26","Environmental","All ICUs"
"2763","2018-11-26","Environmental","All ICUs"
"2764","2018-11-26","Environmental","All ICUs"
"2765","2018-11-26","Environmental","All ICUs"
"2766","2018-11-26","Environmental","All ICUs"
"2767","2018-11-26","Environmental","All ICUs"
"2768","2018-11-26","Environmental","All ICUs"
"2769","2018-11-27","Environmental","All ICUs"
"2770","2018-11-27","Environmental","All ICUs"
"2771","2018-11-27","Environmental","All ICUs"
"2772","2018-11-27","Environmental","All ICUs"
"2773","2018-12-03","Environmental","All ICUs"
"2774","2018-12-03","Environmental","All ICUs"
"2775","2018-12-03","Environmental","All ICUs"
"2776","2018-12-03","Environmental","All ICUs"
"2777","2018-12-03","Environmental","All ICUs"
"2778","2018-12-03","Environmental","All ICUs"
"2779","2018-12-03","Environmental","All ICUs"
"2780","2018-12-03","Environmental","All ICUs"
"2781","2018-12-03","Environmental","All ICUs"
"2782","2018-12-03","Environmental","All ICUs"
"2783","2018-12-03","Environmental","All ICUs"
"2784","2018-12-03","Environmental","All ICUs"
"2785","2018-12-03","Environmental","All ICUs"
"2786","2018-12-03","Environmental","All ICUs"
"2787","2018-12-03","Environmental","All ICUs"
"2788","2018-12-03","Environmental","All ICUs"
"2789","2018-12-03","Environmental","All ICUs"
"2790","2018-12-03","Environmental","All ICUs"
"2791","2018-12-03","Environmental","All ICUs"
"2792","2018-12-03","Environmental","All ICUs"
"2793","2018-12-03","Environmental","All ICUs"
"2794","2018-12-03","Environmental","All ICUs"
"2795","2018-12-03","Environmental","All ICUs"
"2796","2018-12-03","Environmental","All ICUs"
"2797","2018-12-03","Environmental","All ICUs"
"2798","2018-12-03","Environmental","All ICUs"
"2799","2018-12-03","Environmental","All ICUs"
"2800","2018-12-03","Environmental","All ICUs"
"2801","2018-12-03","Environmental","All ICUs"
"2802","2018-12-04","Environmental","All ICUs"
"2803","2018-12-04","Environmental","All ICUs"
"2804","2018-12-10","Environmental","All ICUs"
"2805","2018-12-10","Environmental","All ICUs"
"2806","2018-12-10","Environmental","All ICUs"
"2807","2018-12-10","Environmental","All ICUs"
"2808","2018-12-10","Environmental","All ICUs"
"2809","2018-12-11","Environmental","All ICUs"
"2810","2018-12-11","Environmental","All ICUs"
"2811","2018-12-11","Environmental","All ICUs"
"2812","2018-12-11","Environmental","All ICUs"
"2813","2018-12-11","Environmental","All ICUs"
"2814","2018-12-11","Environmental","All ICUs"
"2815","2018-12-11","Environmental","All ICUs"
"2816","2018-12-11","Environmental","All ICUs"
"2817","2018-12-11","Environmental","All ICUs"
"2818","2018-12-12","Environmental","All ICUs"
"2819","2018-12-12","Environmental","All ICUs"
"2820","2018-12-12","Environmental","All ICUs"
"2821","2018-12-12","Environmental","All ICUs"
"2822","2018-12-12","Environmental","All ICUs"
"2823","2018-12-17","Environmental","All ICUs"
"2824","2018-12-17","Environmental","All ICUs"
"2825","2018-12-17","Environmental","All ICUs"
"2826","2018-12-17","Environmental","All ICUs"
"2827","2018-12-17","Environmental","All ICUs"
"2828","2018-12-18","Environmental","All ICUs"
